orig_path,prep_path,class,Output,width,height,resize_mode
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (46).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (46).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (47).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (47).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (48).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (48).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (49).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (49).png,Healthy,0,480,434,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (5).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (5).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (50).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (50).png,Healthy,0,480,427,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (51).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (51).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (52).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (52).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (53).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (53).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (54).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (54).png,Healthy,0,480,432,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (55).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (55).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (56).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (56).png,Healthy,0,480,484,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (57).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (57).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (58).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (58).png,Healthy,0,480,474,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (59).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (59).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (6).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (6).png,Healthy,0,480,495,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (60).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (60).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (61).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (61).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (62).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (62).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (63).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (63).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (64).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (64).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (65).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (65).png,Healthy,0,480,567,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (66).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (66).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (67).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (67).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (68).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (68).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (69).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (69).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (7).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (7).png,Healthy,0,480,415,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (70).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (70).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (71).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (71).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (72).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (72).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (73).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (73).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (74).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (74).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (75).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (75).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (76).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (76).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (77).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (77).png,Healthy,0,480,302,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (78).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (78).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (79).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (79).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (8).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (8).png,Healthy,0,480,595,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (80).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (80).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (81).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (81).png,Healthy,0,480,326,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (82).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (82).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (83).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (83).png,Healthy,0,480,287,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (84).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (84).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (85).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (85).png,Healthy,0,480,381,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (86).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (86).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (87).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (87).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (88).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (88).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (89).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (89).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (9).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (9).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (90).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (90).png,Healthy,0,480,538,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (91).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (91).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (92).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (92).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (93).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (93).png,Healthy,0,480,419,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (94).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (94).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (95).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (95).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (96).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (96).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (97).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (97).png,Healthy,0,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (98).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (98).png,Healthy,0,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Healthy\Healthy (99).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Healthy\Healthy (99).png,Healthy,0,480,500,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (1).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (1).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (10).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (10).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (100).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (100).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (101).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (101).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (102).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (102).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (103).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (103).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (104).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (104).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (105).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (105).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (106).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (106).png,Soft_Rot,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (107).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (107).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (108).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (108).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (109).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (109).png,Soft_Rot,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (11).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (11).png,Soft_Rot,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (110).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (110).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (111).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (111).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (112).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (112).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (113).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (113).png,Soft_Rot,1,480,244,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (114).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (114).png,Soft_Rot,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (115).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (115).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (116).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (116).png,Soft_Rot,1,480,320,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (117).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (117).png,Soft_Rot,1,480,795,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (118).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (118).png,Soft_Rot,1,480,250,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (119).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (119).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (12).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (12).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (120).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (120).png,Soft_Rot,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (121).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (121).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (122).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (122).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (123).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (123).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (124).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (124).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (125).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (125).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (126).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (126).png,Soft_Rot,1,480,795,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (127).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (127).png,Soft_Rot,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (128).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (128).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (129).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (129).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (13).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (13).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (14).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (14).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (15).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (15).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (16).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (16).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (17).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (17).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (18).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (18).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (19).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (19).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (2).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (2).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (20).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (20).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (21).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (21).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (22).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (22).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (23).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (23).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (24).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (24).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (25).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (25).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (26).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (26).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (27).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (27).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (28).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (28).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (29).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (29).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (3).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (3).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (30).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (30).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (31).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (31).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (32).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (32).png,Soft_Rot,1,480,640,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (33).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (33).png,Soft_Rot,1,480,360,width480
E:\Kuliah\Pengenalan Pola\final-project\data\Converted Images\Soft_Rot\Soft_Rot (34).jpg,E:\Kuliah\Pengenalan Pola\final-project\outputs\preprocessed_clahe\Soft_Rot\Soft_Rot (34).png,Soft_Rot,1,480,640,width480
