orig_path,prep_path,class,Output,width,height,resize_mode,gaussian,gamma,equalization
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (66).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (66).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (67).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (67).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (68).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (68).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (69).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (69).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (7).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (7).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (70).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (70).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (71).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (71).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (72).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (72).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (73).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (73).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (74).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (74).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (75).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (75).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (76).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (76).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (77).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (77).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (78).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (78).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (79).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (79).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (8).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (8).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (80).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (80).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (81).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (81).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (82).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (82).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (83).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (83).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (84).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (84).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (85).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (85).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (86).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (86).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (87).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (87).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (88).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (88).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (89).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (89).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (9).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (9).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (90).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (90).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (91).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (91).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (92).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (92).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (93).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (93).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (94).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (94).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (95).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (95).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (96).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (96).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (97).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (97).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (98).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (98).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Anthracnose\Anthracnose (99).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Anthracnose\Anthracnose (99).jpg,Anthracnose,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (1).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (1).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (10).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (10).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (100).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (100).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (101).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (101).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (102).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (102).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (103).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (103).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (104).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (104).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (105).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (105).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (106).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (106).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (107).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (107).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (108).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (108).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (109).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (109).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (11).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (11).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (110).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (110).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (111).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (111).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (112).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (112).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (113).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (113).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (114).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (114).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (115).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (115).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (116).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (116).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (117).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (117).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (118).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (118).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (119).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (119).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (12).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (12).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (13).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (13).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (14).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (14).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\data\Converted Images\Brown_Stem_Spot\Brown_Stem_Spot (15).jpg,E:\Kuliah\Pengenalan Pola\addressing_agricultural_challenges\outputs\preprocessed_index\Brown_Stem_Spot\Brown_Stem_Spot (15).jpg,Brown_Stem_Spot,1,300,300,fixed300_bilinear,"(5, 5)_sigma0",1.2,hist_eq
